date,description,debit,credit,balance,transaction_id
2024-04-04,BY TRANSFER-THE FRIENDS OF HOPE EBANKGO11844432 04042024-,,52350.0,63960.51,11179065372
2024-04-04,TO TRANSFER- INR TRANSACTION COMM-,1180.0,,62780.51,97757006910
2024-04-05,TO TRANSFER-INB Fund transfered to Fc ash-,51170.0,,11610.51,11317309429
2024-04-15,BY TRANSFER-THE HILTON INTERNATIONA RGHNAMO13683084 02042024-,,196760.96,208371.47,11179065372
2024-04-15,TO TRANSFER- INR TRANSACTION COMM-,1180.0,,207191.47,97757006910
2024-04-17,TO TRANSFER-INB Fund transfer Fc ashwini-,195580.0,,11611.47,11317309429
2024-04-30,Forex Txn-PERCENT USD 33907@83.22 0069124TP0028013-,,2821741.0,2833352.47,
2024-04-30,Forex Txn-Commission-,1180.0,,2832172.47,
2024-04-30,Forex Txn-Service-,1318.0,,2830854.47,
2024-05-01,TO TRANSFER-INB Fund transferto ashwinifc-,2819243.0,,11611.47,11317309429
2024-05-02,BY TRANSFER- NEFT*BOFA0MM6205*245281720J4Y1X13*UK ONLINE GIVING-,,28079.91,39691.38,4698199044300
2024-05-03,Forex Txn-CASH USD 3298@82.64 CH NO 1150 0069124TP0029255-,,272547.0,312238.38,
2024-05-03,Forex Txn-Commission-,1180.0,,311058.38,
2024-05-03,Forex Txn-Service-,335.0,,310723.38,
2024-05-04,BY TRANSFER- NEFT*BOFA0MM6205*245421 024ADV0H62*UK ONLINE GIVING-,,1482.14,312205.52,
2024-05-06,TO TRANSFER-INB Fund transfer ashwinifc-,28079.91,,284125.61,
2024-05-06,TO TRANSFER-INB fund transfer fc-,271032.0,,13093.61,
2024-05-06,TO TRANSFER-INB fund transfer-,1482.14,,11611.47,
2024-05-08,Forex Txn-PORISTES USD 121500@83.15 0069124TP0030795-,,10102725.0,10114336.47,
2024-05-08,Forex Txn-Commission-,1180.0,,10113156.47,
2024-05-08,Forex Txn-Service-,2628.0,,10110528.47,
2024-05-09,TO TRANSFER-INB Poristers money tras toFC-,100000000.0,,110528.47,
2024-05-10,TO TRANSFER-INB Poristes fund to FC-,98917.0,,11611.47,
